datetime,buy_mw,sell_mw,price,temp,humidity,rain,cloud,wind,pressure,solar
2026-01-01 00:00:00,31.2,529.2,3497.1,20.9,69.0,0.0,50.0,7.2,955.0,0.0
2026-01-01 00:15:00,31.2,529.2,3497.07,20.825,69.25,0.0,52.25,6.775,954.875,0.0
2026-01-01 00:30:00,31.2,529.3,3497.11,20.75,69.5,0.0,54.5,6.35,954.75,0.0
2026-01-01 00:45:00,31.2,529.8,3497.1,20.675,69.75,0.0,56.75,5.925,954.625,0.0
2026-01-01 01:00:00,31.2,531.2,3497.1,20.6,70.0,0.0,59.0,5.5,954.5,0.0
2026-01-01 01:15:00,31.2,531.5,3497.09,20.450000000000003,70.75,0.0,60.25,5.5,954.35,0.0
2026-01-01 01:30:00,31.2,532.2,3497.09,20.3,71.5,0.0,61.5,5.5,954.2,0.0
2026-01-01 01:45:00,31.2,532.6,3497.08,20.15,72.25,0.0,62.75,5.5,954.05,0.0
2026-01-01 02:00:00,31.2,531.7,3498.13,20.0,73.0,0.0,64.0,5.5,953.9,0.0
2026-01-01 02:15:00,31.2,531.9,3498.14,19.875,73.75,0.0,67.0,5.525,953.925,0.0
2026-01-01 02:30:00,31.2,532.3,3497.14,19.75,74.5,0.0,70.0,5.55,953.95,0.0
2026-01-01 02:45:00,31.2,532.7,3497.15,19.625,75.25,0.0,73.0,5.574999999999999,953.975,0.0
2026-01-01 03:00:00,31.2,533.5,3497.17,19.5,76.0,0.0,76.0,5.6,954.0,0.0
2026-01-01 03:15:00,31.2,533.9,3497.29,19.375,76.75,0.0,73.25,5.75,954.025,0.0
2026-01-01 03:30:00,31.2,534.5,3499.32,19.25,77.5,0.0,70.5,5.9,954.05,0.0
2026-01-01 03:45:00,31.2,535.3,3499.32,19.125,78.25,0.0,67.75,6.05,954.075,0.0
2026-01-01 04:00:00,28.5,534.8,3900.6,19.0,79.0,0.0,65.0,6.2,954.1,0.0
2026-01-01 04:15:00,28.5,535.7,3900.58,18.825,81.25,0.0,67.0,5.875,954.175,0.0
2026-01-01 04:30:00,28.5,536.4,3900.61,18.65,83.5,0.0,69.0,5.550000000000001,954.25,0.0
2026-01-01 04:45:00,28.5,536.7,3900.59,18.475,85.75,0.0,71.0,5.2250000000000005,954.325,0.0
2026-01-01 05:00:00,28.5,537.9,3900.71,18.3,88.0,0.0,73.0,4.9,954.4,0.0
2026-01-01 05:15:00,28.5,537.9,3900.71,18.25,88.5,0.0,55.25,5.1000000000000005,954.6,0.0
2026-01-01 05:30:00,28.5,538.2,3900.73,18.200000000000003,89.0,0.0,37.5,5.300000000000001,954.8,0.0
2026-01-01 05:45:00,28.5,537.5,3900.6,18.150000000000002,89.5,0.0,19.75,5.5,955.0,0.0
2026-01-01 06:00:00,70.42,510.19,4050.9,18.1,90.0,0.0,2.0,5.7,955.2,0.0
2026-01-01 06:15:00,40.6,509.4,4250.15,18.125,90.0,0.0,3.0,5.725,955.4000000000001,6.75
2026-01-01 06:30:00,13.0,508.8,5173.55,18.15,90.0,0.0,4.0,5.75,955.6,13.5
2026-01-01 06:45:00,13.0,508.5,5500.06,18.175,90.0,0.0,5.0,5.775,955.8,20.25
2026-01-01 07:00:00,47.59,506.2,10000.0,18.2,90.0,0.0,6.0,5.8,956.0,27.0
2026-01-01 07:15:00,45.86,506.5,10000.0,18.65,87.75,0.0,4.5,5.2,956.35,68.0
2026-01-01 07:30:00,31.39,506.3,10000.0,19.1,85.5,0.0,3.0,4.6,956.7,109.0
2026-01-01 07:45:00,32.9,504.7,10000.0,19.55,83.25,0.0,1.5,4.0,957.05,150.0
2026-01-01 08:00:00,49.81,524.8,10000.0,20.0,81.0,0.0,0.0,3.4,957.4,191.0
2026-01-01 08:15:00,55.42,524.9,10000.0,20.525,78.75,0.0,0.25,3.6,957.6,244.25
2026-01-01 08:30:00,77.0,524.2,5500.78,21.05,76.5,0.0,0.5,3.8,957.8,297.5
2026-01-01 08:45:00,100.5,520.6,4480.74,21.575000000000003,74.25,0.0,0.75,4.0,958.0,350.75
2026-01-01 09:00:00,96.7,516.4,4480.67,22.1,72.0,0.0,1.0,4.2,958.2,404.0
2026-01-01 09:15:00,95.7,521.7,4240.67,22.675,68.75,0.0,0.75,4.3,958.2,449.0
2026-01-01 09:30:00,94.7,519.7,4150.77,23.25,65.5,0.0,0.5,4.4,958.2,494.0
2026-01-01 09:45:00,49.2,520.4,3979.14,23.825,62.25,0.0,0.25,4.5,958.2,539.0
2026-01-01 10:00:00,34.7,517.5,3700.17,24.4,59.0,0.0,0.0,4.6,958.2,584.0
2026-01-01 10:15:00,37.0,517.5,3650.14,24.775,56.75,0.0,3.5,4.725,958.1,615.5
2026-01-01 10:30:00,37.0,517.8,3530.99,25.15,54.5,0.0,7.0,4.85,958.0,647.0
2026-01-01 10:45:00,37.0,519.5,3480.2,25.525,52.25,0.0,10.5,4.975,957.9,678.5
2026-01-01 11:00:00,37.0,521.1,3480.3,25.9,50.0,0.0,14.0,5.1,957.8,710.0
2026-01-01 11:15:00,89.0,521.2,3293.47,26.275,47.75,0.0,29.75,4.5,957.525,723.75
2026-01-01 11:30:00,40.0,521.2,3440.19,26.65,45.5,0.0,45.5,3.9,957.25,737.5
2026-01-01 11:45:00,40.1,521.1,3440.22,27.025,43.25,0.0,61.25,3.3,956.975,751.25
2026-01-01 12:00:00,76.6,513.6,3293.27,27.4,41.0,0.0,77.0,2.7,956.7,765.0
2026-01-01 12:15:00,73.6,517.1,3293.09,27.625,39.75,0.0,67.25,2.25,956.4000000000001,749.25
2026-01-01 12:30:00,94.4,509.9,3259.07,27.85,38.5,0.0,57.5,1.8,956.1,733.5
2026-01-01 12:45:00,91.4,509.7,3198.22,28.075,37.25,0.0,47.75,1.35,955.8,717.75
2026-01-01 13:00:00,86.7,510.2,2668.96,28.3,36.0,0.0,38.0,0.9,955.5,702.0
2026-01-01 13:15:00,85.9,509.7,2668.2,28.45,35.25,0.0,35.75,1.35,955.275,664.25
2026-01-01 13:30:00,94.51,509.1,2800.71,28.6,34.5,0.0,33.5,1.8000000000000003,955.05,626.5
2026-01-01 13:45:00,84.6,508.8,2914.06,28.75,33.75,0.0,31.25,2.25,954.825,588.75
2026-01-01 14:00:00,117.3,513.1,2999.07,28.9,33.0,0.0,29.0,2.7,954.6,551.0
2026-01-01 14:15:00,124.9,512.6,2970.23,28.924999999999997,32.5,0.0,41.0,3.225,954.5,524.75
2026-01-01 14:30:00,134.4,511.7,2963.04,28.95,32.0,0.0,53.0,3.75,954.4000000000001,498.5
2026-01-01 14:45:00,129.7,511.1,2999.92,28.975,31.5,0.0,65.0,4.275,954.3000000000001,472.25
2026-01-01 15:00:00,43.6,501.6,3339.61,29.0,31.0,0.0,77.0,4.8,954.2,446.0
2026-01-01 15:15:00,99.4,500.5,3340.95,28.875,31.0,0.0,76.25,4.425,954.225,401.25
2026-01-01 15:30:00,97.0,506.9,3529.89,28.75,31.0,0.0,75.5,4.05,954.25,356.5
2026-01-01 15:45:00,36.0,505.6,3747.81,28.625,31.0,0.0,74.75,3.675,954.275,311.75
2026-01-01 16:00:00,108.0,496.5,3749.11,28.5,31.0,0.0,74.0,3.3,954.3,267.0
2026-01-01 16:15:00,98.8,499.1,4081.42,27.725,36.25,0.0,58.5,5.875,954.3499999999999,224.75
2026-01-01 16:30:00,13.0,500.1,4321.07,26.95,41.5,0.0,43.0,8.45,954.4,182.5
2026-01-01 16:45:00,95.0,499.3,5498.11,26.174999999999997,46.75,0.0,27.5,11.025,954.45,140.25
2026-01-01 17:00:00,0.0,510.7,10000.0,25.4,52.0,0.0,12.0,13.6,954.5,98.0
2026-01-01 17:15:00,27.37,515.1,10000.0,25.25,52.0,0.0,10.25,12.4,954.75,74.75
2026-01-01 17:30:00,5.53,518.5,10000.0,25.1,52.0,0.0,8.5,11.2,955.0,51.5
2026-01-01 17:45:00,2.34,522.7,10000.0,24.95,52.0,0.0,6.75,10.0,955.25,28.25
2026-01-01 18:00:00,0.92,499.0,10000.0,24.8,52.0,0.0,5.0,8.8,955.5,5.0
2026-01-01 18:15:00,0.76,499.3,10000.0,24.725,52.5,0.0,7.25,9.05,955.675,3.75
2026-01-01 18:30:00,0.43,497.4,10000.0,24.65,53.0,0.0,9.5,9.3,955.85,2.5
2026-01-01 18:45:00,0.31,495.2,10000.0,24.575,53.5,0.0,11.75,9.55,956.0250000000001,1.25
2026-01-01 19:00:00,0.11,491.89,10000.0,24.5,54.0,0.0,14.0,9.8,956.2,0.0
2026-01-01 19:15:00,0.21,493.3,10000.0,24.325,55.25,0.0,11.75,9.55,956.4250000000001,0.0
2026-01-01 19:30:00,0.0,493.0,10000.0,24.15,56.5,0.0,9.5,9.3,956.6500000000001,0.0
2026-01-01 19:45:00,7.66,495.9,6500.41,23.975,57.75,0.0,7.25,9.05,956.875,0.0
2026-01-01 20:00:00,27.16,504.6,5000.21,23.8,59.0,0.0,5.0,8.8,957.1,0.0
2026-01-01 20:15:00,73.95,502.4,4600.48,23.575,59.75,0.0,3.75,8.875,957.1,0.0
2026-01-01 20:30:00,55.68,518.4,4500.74,23.35,60.5,0.0,2.5,8.95,957.1,0.0
2026-01-01 20:45:00,37.97,515.4,4409.44,23.125,61.25,0.0,1.25,9.025,957.1,0.0
2026-01-01 21:00:00,38.9,519.1,4391.0,22.9,62.0,0.0,0.0,9.1,957.1,0.0
2026-01-01 21:15:00,40.9,519.7,4350.93,22.799999999999997,62.5,0.0,0.0,8.825,957.1,0.0
2026-01-01 21:30:00,40.9,520.3,4200.83,22.7,63.0,0.0,0.0,8.55,957.1,0.0
2026-01-01 21:45:00,40.9,520.7,4300.79,22.6,63.5,0.0,0.0,8.275,957.1,0.0
2026-01-01 22:00:00,28.35,519.5,4000.04,22.5,64.0,0.0,0.0,8.0,957.1,0.0
2026-01-01 22:15:00,28.14,519.8,4000.09,22.325,65.75,0.0,0.25,7.5,957.1,0.0
2026-01-01 22:30:00,28.5,519.9,3950.28,22.15,67.5,0.0,0.5,7.0,957.1,0.0
2026-01-01 22:45:00,40.6,519.7,3600.88,21.975,69.25,0.0,0.75,6.5,957.1,0.0
2026-01-01 23:00:00,33.68,516.0,3500.09,21.8,71.0,0.0,1.0,6.0,957.1,0.0
2026-01-01 23:15:00,33.77,515.7,3500.02,21.7,71.5,0.0,17.0,5.85,957.0,0.0
2026-01-01 23:30:00,33.76,515.3,3500.03,21.6,72.0,0.0,33.0,5.7,956.9000000000001,0.0
2026-01-01 23:45:00,33.8,515.4,3499.4,21.5,72.5,0.0,49.0,5.550000000000001,956.8000000000001,0.0
2026-01-02 00:00:00,65.0,506.6,3496.46,21.4,73.0,0.0,65.0,5.4,956.7,0.0
2026-01-02 00:15:00,65.0,506.7,3496.45,21.275,73.5,0.0,64.0,5.25,956.5500000000001,0.0
2026-01-02 00:30:00,65.0,506.9,3496.47,21.15,74.0,0.0,63.0,5.1,956.4000000000001,0.0
2026-01-02 00:45:00,65.0,507.2,3496.48,21.025,74.5,0.0,62.0,4.95,956.25,0.0
2026-01-02 01:00:00,65.0,508.3,3496.25,20.9,75.0,0.0,61.0,4.8,956.1,0.0
2026-01-02 01:15:00,65.0,508.6,3496.25,20.799999999999997,75.5,0.0,69.25,4.875,956.025,0.0
2026-01-02 01:30:00,65.0,509.1,3496.23,20.7,76.0,0.0,77.5,4.949999999999999,955.95,0.0
2026-01-02 01:45:00,65.0,509.5,3496.22,20.6,76.5,0.0,85.75,5.0249999999999995,955.875,0.0
2026-01-02 02:00:00,65.0,508.5,3497.03,20.5,77.0,0.0,94.0,5.1,955.8,0.0
2026-01-02 02:15:00,65.0,509.4,3497.02,20.375,77.5,0.0,94.5,5.0249999999999995,955.8,0.0
2026-01-02 02:30:00,65.0,510.2,3496.02,20.25,78.0,0.0,95.0,4.949999999999999,955.8,0.0
2026-01-02 02:45:00,65.0,509.5,3496.03,20.125,78.5,0.0,95.5,4.875,955.8,0.0
2026-01-02 03:00:00,65.0,511.0,3496.03,20.0,79.0,0.0,96.0,4.8,955.8,0.0
2026-01-02 03:15:00,65.0,511.3,3496.1,19.9,79.75,0.0,90.75,4.5,955.8,0.0
2026-01-02 03:30:00,65.0,511.4,3498.11,19.8,80.5,0.0,85.5,4.2,955.8,0.0
2026-01-02 03:45:00,65.0,512.3,3498.11,19.700000000000003,81.25,0.0,80.25,3.9,955.8,0.0
2026-01-02 04:00:00,65.0,511.8,3500.48,19.6,82.0,0.0,75.0,3.6,955.8,0.0
2026-01-02 04:15:00,65.0,512.7,3500.28,19.400000000000002,83.0,0.0,74.5,3.375,955.9,0.0
2026-01-02 04:30:00,65.0,513.2,3500.27,19.200000000000003,84.0,0.0,74.0,3.1500000000000004,956.0,0.0
2026-01-02 04:45:00,65.0,510.6,3500.28,19.0,85.0,0.0,73.5,2.9250000000000003,956.1,0.0
2026-01-02 05:00:00,65.0,507.6,3500.3,18.8,86.0,0.0,73.0,2.7,956.2,0.0
2026-01-02 05:15:00,65.0,505.2,3500.4,18.85,85.75,0.0,60.0,3.4000000000000004,956.375,0.0
2026-01-02 05:30:00,65.0,500.6,3530.81,18.9,85.5,0.0,47.0,4.1,956.55,0.0
2026-01-02 05:45:00,65.0,499.4,3670.86,18.95,85.25,0.0,34.0,4.8,956.725,0.0
2026-01-02 06:00:00,70.9,470.6,4600.58,19.0,85.0,0.0,21.0,5.5,956.9,0.0
2026-01-02 06:15:00,70.9,469.9,4600.02,18.975,85.75,0.0,36.75,5.75,957.175,6.25
2026-01-02 06:30:00,79.77,469.9,4500.93,18.95,86.5,0.0,52.5,6.0,957.45,12.5
2026-01-02 06:45:00,93.2,470.2,4700.73,18.924999999999997,87.25,0.0,68.25,6.25,957.725,18.75
2026-01-02 07:00:00,0.2,484.3,9998.11,18.9,88.0,0.0,84.0,6.5,958.0,25.0
2026-01-02 07:15:00,61.88,482.3,10000.0,19.174999999999997,87.5,0.0,78.75,6.65,958.35,63.25
2026-01-02 07:30:00,37.2,484.7,10000.0,19.45,87.0,0.0,73.5,6.8,958.7,101.5
2026-01-02 07:45:00,36.05,490.5,10000.0,19.725,86.5,0.0,68.25,6.949999999999999,959.05,139.75
2026-01-02 08:00:00,39.26,500.4,10000.0,20.0,86.0,0.0,63.0,7.1,959.4,178.0
2026-01-02 08:15:00,55.48,506.1,10000.0,20.4,84.0,0.0,54.75,7.225,959.575,220.5
2026-01-02 08:30:00,78.2,485.7,5920.8,20.8,82.0,0.0,46.5,7.35,959.75,263.0
2026-01-02 08:45:00,109.2,486.7,4480.91,21.200000000000003,80.0,0.0,38.25,7.475,959.925,305.5
2026-01-02 09:00:00,99.4,478.7,4481.0,21.6,78.0,0.0,30.0,7.6,960.1,348.0
2026-01-02 09:15:00,97.62,479.4,4500.78,22.075000000000003,75.0,0.0,29.25,7.5,960.1,395.5
2026-01-02 09:30:00,108.4,478.1,4290.94,22.55,72.0,0.0,28.5,7.4,960.1,443.0
2026-01-02 09:45:00,102.4,479.3,4200.83,23.025,69.0,0.0,27.75,7.3,960.1,490.5
2026-01-02 10:00:00,80.1,478.5,3999.04,23.5,66.0,0.0,27.0,7.2,960.1,538.0
2026-01-02 10:15:00,51.7,478.8,3649.18,24.025,63.25,0.0,26.0,6.875,959.95,570.75
2026-01-02 10:30:00,54.7,479.4,3400.82,24.55,60.5,0.0,25.0,6.550000000000001,959.8,603.5
2026-01-02 10:45:00,54.7,479.7,3450.74,25.075000000000003,57.75,0.0,24.0,6.2250000000000005,959.65,636.25
2026-01-02 11:00:00,51.7,483.1,3479.3,25.6,55.0,0.0,23.0,5.9,959.5,669.0
2026-01-02 11:15:00,54.7,482.9,3440.34,25.975,52.0,0.0,20.5,5.275,959.3,676.0
2026-01-02 11:30:00,54.7,482.8,3440.18,26.35,49.0,0.0,18.0,4.65,959.1,683.0
2026-01-02 11:45:00,54.8,482.8,3439.83,26.725,46.0,0.0,15.5,4.025,958.9000000000001,690.0
2026-01-02 12:00:00,115.3,474.5,3292.96,27.1,43.0,0.0,13.0,3.4,958.7,697.0
2026-01-02 12:15:00,54.3,474.0,3292.06,27.400000000000002,41.5,0.0,15.5,3.075,958.45,697.75
2026-01-02 12:30:00,54.3,473.5,3250.07,27.700000000000003,40.0,0.0,18.0,2.75,958.2,698.5
2026-01-02 12:45:00,90.79,473.0,3000.37,28.0,38.5,0.0,20.5,2.425,957.95,699.25
2026-01-02 13:00:00,156.2,472.3,2669.94,28.3,37.0,0.0,23.0,2.1,957.7,700.0
2026-01-02 13:15:00,101.1,471.7,2667.91,28.45,36.0,0.0,38.25,2.6750000000000003,957.5,672.25
2026-01-02 13:30:00,99.6,471.0,2800.16,28.6,35.0,0.0,53.5,3.25,957.3,644.5
2026-01-02 13:45:00,99.6,470.3,2800.87,28.75,34.0,0.0,68.75,3.825,957.1,616.75
2026-01-02 14:00:00,100.2,474.2,2900.66,28.9,33.0,0.0,84.0,4.4,956.9,589.0
2026-01-02 14:15:00,99.6,473.6,2900.72,28.775,33.0,0.0,87.0,4.4750000000000005,956.8,520.25
2026-01-02 14:30:00,98.9,472.9,2950.76,28.65,33.0,0.0,90.0,4.550000000000001,956.7,451.5
2026-01-02 14:45:00,98.2,472.4,2999.0,28.525,33.0,0.0,93.0,4.625,956.6,382.75
2026-01-02 15:00:00,115.35,469.49,3000.5,28.4,33.0,0.0,96.0,4.7,956.5,314.0
2026-01-02 15:15:00,58.7,468.8,3340.19,28.299999999999997,33.25,0.0,80.25,4.225,956.55,278.25
2026-01-02 15:30:00,52.7,467.6,3529.05,28.2,33.5,0.0,64.5,3.75,956.6,242.5
2026-01-02 15:45:00,49.58,466.3,3700.7,28.1,33.75,0.0,48.75,3.275,956.6500000000001,206.75
2026-01-02 16:00:00,67.89,462.4,3700.51,28.0,34.0,0.0,33.0,2.8,956.7,171.0
2026-01-02 16:15:00,64.4,459.5,3845.81,27.7,35.75,0.0,37.75,3.875,956.7750000000001,153.75
2026-01-02 16:30:00,54.36,458.6,4000.28,27.4,37.5,0.0,42.5,4.949999999999999,956.85,136.5
2026-01-02 16:45:00,13.2,457.6,4900.14,27.1,39.25,0.0,47.25,6.0249999999999995,956.925,119.25
2026-01-02 17:00:00,0.2,436.2,9998.2,26.8,41.0,0.0,52.0,7.1,957.0,102.0
2026-01-02 17:15:00,0.2,439.4,10000.0,26.525,42.5,0.0,47.75,7.725,957.15,77.5
2026-01-02 17:30:00,6.16,431.5,10000.0,26.25,44.0,0.0,43.5,8.35,957.3,53.0
2026-01-02 17:45:00,1.47,430.1,10000.0,25.975,45.5,0.0,39.25,8.975,957.45,28.5
2026-01-02 18:00:00,0.62,416.1,10000.0,25.7,47.0,0.0,35.0,9.6,957.6,4.0
2026-01-02 18:15:00,0.56,416.3,10000.0,25.325,49.25,0.0,33.75,9.725,957.825,3.0
2026-01-02 18:30:00,0.22,416.7,10000.0,24.95,51.5,0.0,32.5,9.85,958.05,2.0
2026-01-02 18:45:00,0.41,417.1,10000.0,24.575,53.75,0.0,31.25,9.975,958.275,1.0
2026-01-02 19:00:00,0.32,413.1,10000.0,24.2,56.0,0.0,30.0,10.1,958.5,0.0
2026-01-02 19:15:00,0.43,413.4,10000.0,24.1,56.5,0.0,22.75,9.85,958.625,0.0
2026-01-02 19:30:00,0.2,448.3,10000.0,24.0,57.0,0.0,15.5,9.6,958.75,0.0
2026-01-02 19:45:00,0.2,449.7,10000.0,23.9,57.5,0.0,8.25,9.35,958.875,0.0
2026-01-02 20:00:00,13.2,456.4,6445.62,23.8,58.0,0.0,1.0,9.1,959.0,0.0
2026-01-02 20:15:00,13.2,454.2,5630.75,23.625,58.5,0.0,2.25,8.525,959.125,0.0
2026-01-02 20:30:00,13.2,473.7,5500.57,23.450000000000003,59.0,0.0,3.5,7.949999999999999,959.25,0.0
2026-01-02 20:45:00,13.2,475.2,5300.84,23.275000000000002,59.5,0.0,4.75,7.375,959.375,0.0
2026-01-02 21:00:00,26.26,491.49,5000.82,23.1,60.0,0.0,6.0,6.8,959.5,0.0
2026-01-02 21:15:00,30.06,491.88,5000.75,23.025000000000002,60.25,0.0,5.75,6.7,959.45,0.0
2026-01-02 21:30:00,34.91,492.3,5000.65,22.950000000000003,60.5,0.0,5.5,6.6,959.4,0.0
2026-01-02 21:45:00,33.65,492.5,5000.68,22.875,60.75,0.0,5.25,6.5,959.3499999999999,0.0
2026-01-02 22:00:00,13.2,475.9,4600.38,22.8,61.0,0.0,5.0,6.4,959.3,0.0
2026-01-02 22:15:00,13.2,476.3,4600.38,22.625,62.5,0.0,5.75,6.575,959.15,0.0
2026-01-02 22:30:00,13.2,476.4,4600.33,22.450000000000003,64.0,0.0,6.5,6.75,959.0,0.0
2026-01-02 22:45:00,65.3,476.2,3499.7,22.275000000000002,65.5,0.0,7.25,6.925,958.85,0.0
2026-01-02 23:00:00,65.3,492.6,3499.64,22.1,67.0,0.0,8.0,7.1,958.7,0.0
2026-01-02 23:15:00,65.3,492.2,3499.65,22.025000000000002,67.25,0.0,6.0,7.4,958.6750000000001,0.0
2026-01-02 23:30:00,65.3,492.0,3499.66,21.950000000000003,67.5,0.0,4.0,7.7,958.6500000000001,0.0
2026-01-02 23:45:00,65.3,492.1,3499.67,21.875,67.75,0.0,2.0,8.0,958.625,0.0
2026-01-03 00:00:00,65.4,527.3,3495.27,21.8,68.0,0.0,0.0,8.3,958.6,0.0
2026-01-03 00:15:00,65.4,527.1,3495.25,21.6,68.75,0.0,0.5,8.15,958.425,0.0
2026-01-03 00:30:00,65.4,527.0,3495.26,21.4,69.5,0.0,1.0,8.0,958.25,0.0
2026-01-03 00:45:00,65.4,526.9,3495.27,21.2,70.25,0.0,1.5,7.8500000000000005,958.075,0.0
2026-01-03 01:00:00,65.4,527.7,3495.28,21.0,71.0,0.0,2.0,7.7,957.9,0.0
2026-01-03 01:15:00,65.4,527.8,3495.27,20.85,71.75,0.0,1.5,7.5,957.8,0.0
2026-01-03 01:30:00,65.4,528.1,3495.25,20.7,72.5,0.0,1.0,7.300000000000001,957.7,0.0
2026-01-03 01:45:00,65.4,528.4,3495.25,20.549999999999997,73.25,0.0,0.5,7.1000000000000005,957.6,0.0
2026-01-03 02:00:00,65.4,530.1,3496.27,20.4,74.0,0.0,0.0,6.9,957.5,0.0
2026-01-03 02:15:00,65.4,530.3,3496.25,20.25,74.75,0.0,12.25,7.025,957.45,0.0
2026-01-03 02:30:00,65.4,530.7,3495.25,20.1,75.5,0.0,24.5,7.15,957.4,0.0
2026-01-03 02:45:00,65.4,530.5,3495.26,19.95,76.25,0.0,36.75,7.275,957.3499999999999,0.0
2026-01-03 03:00:00,65.4,531.4,3495.25,19.8,77.0,0.0,49.0,7.4,957.3,0.0
2026-01-03 03:15:00,65.4,531.3,3495.3,19.7,77.25,0.0,37.0,7.4,957.3249999999999,0.0
2026-01-03 03:30:00,65.4,531.2,3497.31,19.6,77.5,0.0,25.0,7.4,957.3499999999999,0.0
2026-01-03 03:45:00,65.4,531.2,3497.29,19.5,77.75,0.0,13.0,7.4,957.375,0.0
2026-01-03 04:00:00,65.4,531.2,3499.52,19.4,78.0,0.0,1.0,7.4,957.4,0.0
2026-01-03 04:15:00,65.4,531.7,3499.42,19.325,79.25,0.0,1.0,7.0,957.475,0.0
2026-01-03 04:30:00,65.4,532.5,3499.43,19.25,80.5,0.0,1.0,6.6,957.55,0.0
2026-01-03 04:45:00,65.4,531.4,3499.44,19.175,81.75,0.0,1.0,6.2,957.625,0.0
2026-01-03 05:00:00,65.4,531.4,3500.55,19.1,83.0,0.0,1.0,5.8,957.7,0.0
2026-01-03 05:15:00,65.4,530.5,3500.56,18.975,83.75,0.0,0.75,6.125,957.85,0.0
2026-01-03 05:30:00,65.4,529.2,3530.35,18.85,84.5,0.0,0.5,6.449999999999999,958.0,0.0
2026-01-03 05:45:00,80.7,528.4,3700.81,18.725,85.25,0.0,0.25,6.7749999999999995,958.15,0.0
2026-01-03 06:00:00,98.26,501.8,4172.03,18.6,86.0,0.0,0.0,7.1,958.3,0.0
2026-01-03 06:15:00,98.9,501.2,4160.47,18.575000000000003,87.25,0.0,20.25,7.55,958.4499999999999,6.25
2026-01-03 06:30:00,84.86,500.7,4500.87,18.55,88.5,0.0,40.5,8.0,958.5999999999999,12.5
2026-01-03 06:45:00,13.2,501.4,5500.58,18.525,89.75,0.0,60.75,8.45,958.75,18.75
2026-01-03 07:00:00,0.2,514.7,9900.95,18.5,91.0,0.0,81.0,8.9,958.9,25.0
2026-01-03 07:15:00,62.29,515.8,10000.0,18.775,90.0,0.0,75.75,9.175,959.125,58.0
2026-01-03 07:30:00,26.84,509.7,10000.0,19.05,89.0,0.0,70.5,9.45,959.3499999999999,91.0
2026-01-03 07:45:00,30.35,511.0,10000.0,19.325000000000003,88.0,0.0,65.25,9.725,959.5749999999999,124.0
2026-01-03 08:00:00,38.68,542.5,10000.0,19.6,87.0,0.0,60.0,10.0,959.8,157.0
2026-01-03 08:15:00,57.76,545.6,10000.0,20.075000000000003,84.0,0.0,53.0,9.65,960.05,197.75
2026-01-03 08:30:00,59.8,522.5,4822.71,20.55,81.0,0.0,46.0,9.3,960.3,238.5
2026-01-03 08:45:00,118.4,524.0,4480.95,21.025,78.0,0.0,39.0,8.95,960.55,279.25
2026-01-03 09:00:00,106.9,514.2,4480.98,21.5,75.0,0.0,32.0,8.6,960.8,320.0
2026-01-03 09:15:00,102.5,515.7,4480.97,21.975,72.25,0.0,31.0,8.575,960.7249999999999,377.0
2026-01-03 09:30:00,103.2,517.5,4480.56,22.45,69.5,0.0,30.0,8.55,960.65,434.0
2026-01-03 09:45:00,97.2,518.8,4480.58,22.924999999999997,66.75,0.0,29.0,8.525,960.575,491.0
2026-01-03 10:00:00,47.2,514.3,4240.01,23.4,64.0,0.0,28.0,8.5,960.5,548.0
2026-01-03 10:15:00,88.1,515.5,3910.49,23.775,61.5,0.0,23.0,8.725,960.5,575.5
2026-01-03 10:30:00,62.56,516.5,3670.42,24.15,59.0,0.0,18.0,8.95,960.5,603.0
2026-01-03 10:45:00,58.6,516.3,3720.4,24.525,56.5,0.0,13.0,9.175,960.5,630.5
2026-01-03 11:00:00,58.6,519.7,3720.52,24.9,54.0,0.0,8.0,9.4,960.5,658.0
2026-01-03 11:15:00,58.2,519.3,3720.59,25.275,51.75,0.0,6.0,9.375,960.225,680.25
2026-01-03 11:30:00,58.2,519.0,3720.5,25.65,49.5,0.0,4.0,9.350000000000001,959.95,702.5
2026-01-03 11:45:00,58.3,518.4,3720.46,26.025,47.25,0.0,2.0,9.325000000000001,959.675,724.75
2026-01-03 12:00:00,62.8,510.5,3530.29,26.4,45.0,0.0,0.0,9.3,959.4,747.0
2026-01-03 12:15:00,62.8,509.4,3530.14,26.674999999999997,43.75,0.0,10.75,8.575000000000001,959.175,749.0
2026-01-03 12:30:00,62.8,507.4,3530.18,26.95,42.5,0.0,21.5,7.8500000000000005,958.95,751.0
2026-01-03 12:45:00,122.8,506.7,3240.27,27.225,41.25,0.0,32.25,7.125,958.725,753.0
2026-01-03 13:00:00,158.6,505.9,2910.44,27.5,40.0,0.0,43.0,6.4,958.5,755.0
2026-01-03 13:15:00,153.1,507.0,2910.42,27.5,39.5,0.0,44.0,6.3500000000000005,958.275,710.25
2026-01-03 13:30:00,86.5,506.0,3050.28,27.5,39.0,0.0,45.0,6.300000000000001,958.05,665.5
2026-01-03 13:45:00,125.6,505.0,3050.39,27.5,38.5,0.0,46.0,6.25,957.825,620.75
2026-01-03 14:00:00,85.7,508.9,3150.3,27.5,38.0,0.0,47.0,6.2,957.6,576.0
2026-01-03 14:15:00,147.0,508.0,3150.39,27.375,38.25,0.0,60.25,6.325,957.525,535.0
2026-01-03 14:30:00,127.6,507.4,3200.32,27.25,38.5,0.0,73.5,6.45,957.45,494.0
